createdAt;value
2019-09-11T02:50:16.000Z;6.70
2019-09-11T02:51:16.000Z;6.60
2019-09-11T02:52:16.000Z;6.10
2019-09-11T02:53:16.000Z;6.60
2019-09-11T02:54:16.000Z;6.30
2019-09-11T02:55:16.000Z;5.40
2019-09-11T02:56:17.000Z;5.90
2019-09-11T02:57:17.000Z;6.20
2019-09-11T02:58:17.000Z;6.20
2019-09-11T02:59:17.000Z;5.30
2019-09-11T03:00:17.000Z;5.80
2019-09-11T03:01:17.000Z;6.60
2019-09-11T03:02:17.000Z;6.30
2019-09-11T03:03:17.000Z;5.90
2019-09-11T03:04:17.000Z;6.70
2019-09-11T03:05:17.000Z;6.50
2019-09-11T03:06:17.000Z;6.10
2019-09-11T03:07:18.000Z;5.40
2019-09-11T03:08:18.000Z;6.00
2019-09-11T03:09:18.000Z;5.20
2019-09-11T03:10:18.000Z;5.20
2019-09-11T03:11:18.000Z;5.70
2019-09-11T03:12:18.000Z;6.00
2019-09-11T03:13:18.000Z;6.20
2019-09-11T03:14:18.000Z;6.30
2019-09-11T03:15:18.000Z;6.50
2019-09-11T03:16:18.000Z;6.80
2019-09-11T03:17:19.000Z;6.20
2019-09-11T03:18:19.000Z;6.40
2019-09-11T03:19:19.000Z;6.30
2019-09-11T03:20:19.000Z;6.00
2019-09-11T03:21:19.000Z;6.10
2019-09-11T03:22:19.000Z;6.00
2019-09-11T03:23:19.000Z;6.50
2019-09-11T03:24:19.000Z;6.00
2019-09-11T03:25:19.000Z;6.20
2019-09-11T03:26:19.000Z;6.20
2019-09-11T03:27:19.000Z;5.80
2019-09-11T03:28:20.000Z;6.00
2019-09-11T03:29:20.000Z;6.00
2019-09-11T03:30:20.000Z;5.90
2019-09-11T03:31:20.000Z;7.10
2019-09-11T03:32:20.000Z;7.00
2019-09-11T03:33:20.000Z;7.00
2019-09-11T03:34:20.000Z;6.70
2019-09-11T03:35:20.000Z;6.60
2019-09-11T03:36:20.000Z;6.90
2019-09-11T03:37:20.000Z;6.00
2019-09-11T03:38:20.000Z;6.40
2019-09-11T03:39:21.000Z;6.20
2019-09-11T03:40:21.000Z;6.40
2019-09-11T03:41:21.000Z;7.20
2019-09-11T03:42:21.000Z;6.10
2019-09-11T03:43:21.000Z;5.80
2019-09-11T03:44:21.000Z;6.20
2019-09-11T03:45:21.000Z;5.80
2019-09-11T03:46:21.000Z;6.00
2019-09-11T03:47:21.000Z;5.90
2019-09-11T03:48:21.000Z;6.20
2019-09-11T03:49:22.000Z;6.40
2019-09-11T03:50:22.000Z;7.10
2019-09-11T03:51:22.000Z;7.10
2019-09-11T03:52:22.000Z;6.20
2019-09-11T03:53:22.000Z;6.80
2019-09-11T03:54:22.000Z;6.90
2019-09-11T03:55:22.000Z;6.50
2019-09-11T03:56:22.000Z;7.10
2019-09-11T03:57:22.000Z;6.90
2019-09-11T03:58:22.000Z;6.70
2019-09-11T03:59:22.000Z;6.50
2019-09-11T04:00:23.000Z;6.60
2019-09-11T04:01:23.000Z;7.10
2019-09-11T04:02:23.000Z;7.20
2019-09-11T04:03:23.000Z;6.90
2019-09-11T04:04:23.000Z;7.60
2019-09-11T04:05:23.000Z;8.40
2019-09-11T04:06:23.000Z;7.30
2019-09-11T04:07:23.000Z;8.10
2019-09-11T04:08:23.000Z;7.50
2019-09-11T04:09:23.000Z;8.40
2019-09-11T04:10:23.000Z;8.30
2019-09-11T04:11:24.000Z;8.10
2019-09-11T04:12:24.000Z;7.90
2019-09-11T04:13:24.000Z;9.30
2019-09-11T04:14:24.000Z;8.50
2019-09-11T04:15:24.000Z;8.40
2019-09-11T04:16:24.000Z;10.10
2019-09-11T04:17:24.000Z;10.10
2019-09-11T04:18:24.000Z;9.70
2019-09-11T04:19:24.000Z;9.80
2019-09-11T04:20:24.000Z;9.60
2019-09-11T04:21:24.000Z;9.40
2019-09-11T04:22:25.000Z;8.60
2019-09-11T04:23:25.000Z;9.60
2019-09-11T04:24:25.000Z;9.00
2019-09-11T04:25:25.000Z;10.10
2019-09-11T04:26:25.000Z;10.20
2019-09-11T04:27:25.000Z;9.60
2019-09-11T04:28:25.000Z;9.60
2019-09-11T04:29:25.000Z;8.80
2019-09-11T04:30:25.000Z;9.70
2019-09-11T04:31:25.000Z;9.70
2019-09-11T04:32:26.000Z;9.30
2019-09-11T04:33:26.000Z;8.60
2019-09-11T04:34:26.000Z;9.80
2019-09-11T04:35:26.000Z;9.00
2019-09-11T04:36:26.000Z;9.60
2019-09-11T04:37:26.000Z;9.60
2019-09-11T04:38:26.000Z;9.70
2019-09-11T04:39:26.000Z;9.00
2019-09-11T04:40:26.000Z;8.70
2019-09-11T04:41:26.000Z;9.20
2019-09-11T04:42:26.000Z;9.80
2019-09-11T04:43:27.000Z;10.10
2019-09-11T04:44:27.000Z;10.50
2019-09-11T04:45:27.000Z;10.70
2019-09-11T04:46:27.000Z;10.90
2019-09-11T04:47:27.000Z;10.40
2019-09-11T04:48:27.000Z;11.30
2019-09-11T04:49:27.000Z;10.60
2019-09-11T04:50:27.000Z;10.90
2019-09-11T04:51:27.000Z;11.40
2019-09-11T04:52:27.000Z;10.40
2019-09-11T04:53:27.000Z;10.50
2019-09-11T04:54:28.000Z;10.90
2019-09-11T04:55:28.000Z;11.30
2019-09-11T04:56:28.000Z;10.40
2019-09-11T04:57:28.000Z;10.00
2019-09-11T04:58:28.000Z;10.80
2019-09-11T04:59:28.000Z;11.50
2019-09-11T05:00:28.000Z;11.20
2019-09-11T05:01:28.000Z;11.00
2019-09-11T05:02:28.000Z;10.80
2019-09-11T05:03:28.000Z;11.50
2019-09-11T05:04:28.000Z;11.50
2019-09-11T05:05:29.000Z;11.80
2019-09-11T05:06:29.000Z;11.60
2019-09-11T05:07:29.000Z;10.70
2019-09-11T05:08:29.000Z;11.80
2019-09-11T05:09:29.000Z;10.80
2019-09-11T05:10:29.000Z;11.40
2019-09-11T05:11:29.000Z;11.80
2019-09-11T05:12:29.000Z;11.00
2019-09-11T05:13:29.000Z;11.30
2019-09-11T05:14:29.000Z;11.10
2019-09-11T05:15:30.000Z;11.30
2019-09-11T05:16:30.000Z;12.00
2019-09-11T05:17:30.000Z;11.40
2019-09-11T05:18:30.000Z;11.30
2019-09-11T05:19:30.000Z;10.50
2019-09-11T05:20:30.000Z;11.20
2019-09-11T05:21:30.000Z;11.90
2019-09-11T05:22:30.000Z;12.30
2019-09-11T05:23:30.000Z;12.20
2019-09-11T05:24:30.000Z;12.20
2019-09-11T05:25:30.000Z;11.70
2019-09-11T05:26:31.000Z;12.70
2019-09-11T05:27:31.000Z;12.40
2019-09-11T05:28:31.000Z;12.30
2019-09-11T05:29:31.000Z;13.00
2019-09-11T05:30:31.000Z;12.20
2019-09-11T05:31:31.000Z;12.10
2019-09-11T05:32:31.000Z;12.60
2019-09-11T05:33:31.000Z;13.50
2019-09-11T05:34:31.000Z;12.00
2019-09-11T05:35:31.000Z;13.70
2019-09-11T05:36:31.000Z;13.50
2019-09-11T05:37:32.000Z;13.10
2019-09-11T05:38:32.000Z;11.70
2019-09-11T05:39:32.000Z;13.00
2019-09-11T05:40:32.000Z;12.90
2019-09-11T05:41:32.000Z;12.00
2019-09-11T05:42:32.000Z;12.30
2019-09-11T05:43:32.000Z;12.30
2019-09-11T05:44:32.000Z;13.80
2019-09-11T05:45:32.000Z;14.10
2019-09-11T05:46:32.000Z;13.50
2019-09-11T05:47:32.000Z;12.30
2019-09-11T05:48:33.000Z;13.40
2019-09-11T05:49:33.000Z;13.40
2019-09-11T05:50:33.000Z;13.40
2019-09-11T05:51:33.000Z;13.30
2019-09-11T05:52:33.000Z;14.50
2019-09-11T05:53:33.000Z;14.20
2019-09-11T05:54:33.000Z;12.50
2019-09-11T05:55:33.000Z;13.60
2019-09-11T05:56:33.000Z;13.60
2019-09-11T05:57:33.000Z;14.30
2019-09-11T05:58:34.000Z;12.90
2019-09-11T05:59:34.000Z;14.00
2019-09-11T06:00:34.000Z;13.70
2019-09-11T06:01:34.000Z;13.40
2019-09-11T06:02:34.000Z;14.20
2019-09-11T06:03:34.000Z;13.80
2019-09-11T06:04:34.000Z;13.60
2019-09-11T06:05:34.000Z;15.70
2019-09-11T06:06:34.000Z;15.40
2019-09-11T06:07:34.000Z;15.70
2019-09-11T06:08:34.000Z;16.70
2019-09-11T06:09:35.000Z;13.90
2019-09-11T06:10:35.000Z;14.60
2019-09-11T06:11:35.000Z;14.70
2019-09-11T06:12:35.000Z;15.50
2019-09-11T06:13:35.000Z;14.20
2019-09-11T06:14:35.000Z;14.80
2019-09-11T06:15:35.000Z;15.70
2019-09-11T06:16:35.000Z;15.00
2019-09-11T06:17:35.000Z;15.40
2019-09-11T06:18:35.000Z;15.70
2019-09-11T06:19:35.000Z;15.80
2019-09-11T06:20:36.000Z;15.90
2019-09-11T06:21:36.000Z;16.60
2019-09-11T06:22:36.000Z;15.10
2019-09-11T06:23:36.000Z;15.80
2019-09-11T06:24:36.000Z;16.60
2019-09-11T06:25:36.000Z;16.40
2019-09-11T06:26:36.000Z;16.60
2019-09-11T06:27:36.000Z;16.10
2019-09-11T06:28:36.000Z;15.50
2019-09-11T06:29:36.000Z;17.00
2019-09-11T06:30:37.000Z;16.30
2019-09-11T06:31:37.000Z;15.30
2019-09-11T06:32:37.000Z;16.70
2019-09-11T06:33:37.000Z;15.70
2019-09-11T06:34:37.000Z;15.30
2019-09-11T06:35:37.000Z;14.80
2019-09-11T06:36:37.000Z;16.10
2019-09-11T06:37:37.000Z;16.20
2019-09-11T06:38:37.000Z;15.40
2019-09-11T06:39:37.000Z;16.60
2019-09-11T06:40:37.000Z;16.70
2019-09-11T06:41:38.000Z;16.30
2019-09-11T06:42:38.000Z;16.40
2019-09-11T06:43:38.000Z;16.30
2019-09-11T06:44:38.000Z;17.00
2019-09-11T06:45:38.000Z;15.90
2019-09-11T06:46:38.000Z;16.40
2019-09-11T06:47:38.000Z;16.00
2019-09-11T06:48:38.000Z;15.30
2019-09-11T06:49:38.000Z;14.40
2019-09-11T06:50:38.000Z;15.00
2019-09-11T06:51:38.000Z;14.90
2019-09-11T06:52:39.000Z;15.90
2019-09-11T06:53:39.000Z;15.50
2019-09-11T06:54:39.000Z;17.20
2019-09-11T06:55:39.000Z;15.30
2019-09-11T06:56:39.000Z;14.80
2019-09-11T06:57:39.000Z;14.90
2019-09-11T06:58:39.000Z;14.80
2019-09-11T06:59:39.000Z;16.20
2019-09-11T07:00:39.000Z;14.80
2019-09-11T07:01:39.000Z;16.40
2019-09-11T07:02:39.000Z;16.50
2019-09-11T07:03:40.000Z;17.10
2019-09-11T07:04:40.000Z;17.30
2019-09-11T07:05:40.000Z;14.50
2019-09-11T07:06:40.000Z;17.10
2019-09-11T07:07:40.000Z;16.10
2019-09-11T07:08:40.000Z;16.80
2019-09-11T07:09:40.000Z;16.00
2019-09-11T07:10:40.000Z;16.10
2019-09-11T07:11:40.000Z;16.40
2019-09-11T07:12:40.000Z;16.30
2019-09-11T07:13:41.000Z;17.10
2019-09-11T07:14:41.000Z;16.80
2019-09-11T07:15:41.000Z;16.70
2019-09-11T07:16:41.000Z;16.70
2019-09-11T07:17:41.000Z;15.30
2019-09-11T07:18:41.000Z;15.40
2019-09-11T07:19:41.000Z;15.10
2019-09-11T07:20:41.000Z;16.20
2019-09-11T07:21:41.000Z;14.90
2019-09-11T07:22:41.000Z;14.40
2019-09-11T07:23:41.000Z;16.30
2019-09-11T07:24:42.000Z;15.40
2019-09-11T07:25:42.000Z;16.20
2019-09-11T07:26:42.000Z;15.40
2019-09-11T07:27:42.000Z;14.50
2019-09-11T07:28:42.000Z;15.50
2019-09-11T07:29:42.000Z;15.30
2019-09-11T07:30:42.000Z;14.00
2019-09-11T07:31:42.000Z;14.90
2019-09-11T07:32:42.000Z;14.40
2019-09-11T07:33:42.000Z;13.90
2019-09-11T07:34:42.000Z;14.30
2019-09-11T07:35:43.000Z;13.80
2019-09-11T07:36:43.000Z;14.40
2019-09-11T07:37:43.000Z;14.30
2019-09-11T07:38:43.000Z;12.90
2019-09-11T07:39:43.000Z;12.50
2019-09-11T07:40:43.000Z;12.50
2019-09-11T07:41:43.000Z;12.80
2019-09-11T07:42:43.000Z;13.00
2019-09-11T07:43:43.000Z;12.10
2019-09-11T07:44:43.000Z;12.80
2019-09-11T07:45:43.000Z;16.90
2019-09-11T07:46:44.000Z;15.00
2019-09-11T07:47:44.000Z;13.30
2019-09-11T07:48:44.000Z;15.10
2019-09-11T07:49:44.000Z;13.30
2019-09-11T07:50:44.000Z;13.20
2019-09-11T07:51:44.000Z;13.20
2019-09-11T07:52:44.000Z;13.50
2019-09-11T07:53:44.000Z;13.90
2019-09-11T07:54:44.000Z;12.30
2019-09-11T07:55:44.000Z;12.80
2019-09-11T07:56:45.000Z;11.90
2019-09-11T07:57:45.000Z;13.60
2019-09-11T07:58:45.000Z;12.30
2019-09-11T07:59:45.000Z;13.60
2019-09-11T08:00:45.000Z;12.90
2019-09-11T08:01:45.000Z;12.10
2019-09-11T08:02:45.000Z;13.70
2019-09-11T08:03:45.000Z;14.20
2019-09-11T08:04:45.000Z;12.60
2019-09-11T08:05:45.000Z;13.10
2019-09-11T08:06:45.000Z;14.10
2019-09-11T08:07:46.000Z;13.40
2019-09-11T08:08:46.000Z;13.10
2019-09-11T08:09:46.000Z;13.40
2019-09-11T08:10:46.000Z;13.10
2019-09-11T08:11:46.000Z;13.30
2019-09-11T08:12:46.000Z;13.60
2019-09-11T08:13:46.000Z;13.50
2019-09-11T08:14:46.000Z;13.50
2019-09-11T08:15:46.000Z;13.60
2019-09-11T08:16:46.000Z;14.10
2019-09-11T08:17:46.000Z;13.80
2019-09-11T08:18:47.000Z;15.00
2019-09-11T08:19:47.000Z;15.10
2019-09-11T08:20:47.000Z;14.80
2019-09-11T08:21:47.000Z;15.40
2019-09-11T08:22:47.000Z;15.70
2019-09-11T08:23:47.000Z;15.40
2019-09-11T08:24:47.000Z;15.00
2019-09-11T08:25:47.000Z;15.50
2019-09-11T08:26:47.000Z;16.20
2019-09-11T08:27:47.000Z;15.40
2019-09-11T08:28:47.000Z;16.00
2019-09-11T08:29:48.000Z;15.20
2019-09-11T08:30:48.000Z;15.10
2019-09-11T08:31:48.000Z;16.40
