createdAt;value_hum;value_pm;value_temp
2019-09-10T20:46:42.000Z;43.97;2.70;17.70
2019-09-10T20:47:42.000Z;43.66;2.80;17.68
2019-09-10T20:48:42.000Z;43.66;2.30;17.65
2019-09-10T20:49:42.000Z;43.87;2.30;17.66
2019-09-10T20:50:43.000Z;44.17;2.60;17.63
2019-09-10T20:51:43.000Z;43.97;2.30;17.62
2019-09-10T20:52:43.000Z;44.07;2.60;17.55
2019-09-10T20:53:43.000Z;44.17;2.20;17.54
2019-09-10T20:54:43.000Z;44.37;2.40;17.54
2019-09-10T20:55:43.000Z;44.98;2.40;17.54
2019-09-10T20:56:43.000Z;44.90;2.20;17.53
2019-09-10T20:57:43.000Z;45.10;2.60;17.47
2019-09-10T20:58:43.000Z;44.90;2.20;17.45
2019-09-10T20:59:43.000Z;45.70;2.30;17.43
2019-09-10T21:00:43.000Z;45.70;2.50;17.42
2019-09-10T21:01:44.000Z;45.70;2.40;17.40
2019-09-10T21:02:44.000Z;45.61;2.60;17.38
2019-09-10T21:03:44.000Z;45.40;2.00;17.36
2019-09-10T21:04:44.000Z;45.50;2.20;17.35
2019-09-10T21:05:44.000Z;45.70;2.00;17.33
2019-09-10T21:06:44.000Z;45.70;2.30;17.33
2019-09-10T21:07:44.000Z;45.53;2.00;17.30
2019-09-10T21:08:44.000Z;46.13;2.20;17.28
2019-09-10T21:09:44.000Z;45.93;2.20;17.28
2019-09-10T21:10:44.000Z;46.53;2.40;17.27
2019-09-10T21:11:44.000Z;46.64;2.70;17.22
2019-09-10T21:12:45.000Z;46.53;2.60;17.20
2019-09-10T21:13:45.000Z;47.24;2.70;17.15
2019-09-10T21:14:45.000Z;47.24;2.60;17.14
2019-09-10T21:15:45.000Z;47.64;2.50;17.07
2019-09-10T21:16:45.000Z;47.67;2.90;17.05
2019-09-10T21:17:45.000Z;47.47;4.30;17.02
2019-09-10T21:18:45.000Z;47.67;3.30;16.99
2019-09-10T21:19:45.000Z;47.67;3.20;16.92
2019-09-10T21:20:45.000Z;48.17;3.50;16.91
2019-09-10T21:21:45.000Z;48.27;4.40;16.90
2019-09-10T21:22:46.000Z;47.47;4.40;16.88
2019-09-10T21:23:46.000Z;48.37;3.70;16.85
2019-09-10T21:24:46.000Z;48.27;4.00;16.85
2019-09-10T21:25:46.000Z;48.30;4.00;16.82
2019-09-10T21:26:46.000Z;48.60;4.00;16.80
2019-09-10T21:27:46.000Z;49.01;3.50;16.73
2019-09-10T21:28:46.000Z;48.90;3.50;16.69
2019-09-10T21:29:46.000Z;49.01;3.40;16.63
2019-09-10T21:30:46.000Z;49.22;3.50;16.62
2019-09-10T21:31:46.000Z;49.13;3.30;16.59
2019-09-10T21:32:46.000Z;49.43;4.10;16.54
2019-09-10T21:33:47.000Z;49.63;3.50;16.51
2019-09-10T21:34:47.000Z;49.73;3.80;16.47
2019-09-10T21:35:47.000Z;49.43;4.90;16.41
2019-09-10T21:36:47.000Z;49.86;5.20;16.37
2019-09-10T21:37:47.000Z;49.66;5.10;16.33
2019-09-10T21:38:47.000Z;49.86;4.80;16.30
2019-09-10T21:39:47.000Z;49.66;4.50;16.27
2019-09-10T21:40:47.000Z;50.16;5.00;16.25
2019-09-10T21:41:47.000Z;50.37;3.30;16.17
2019-09-10T21:42:47.000Z;50.29;4.60;16.16
2019-09-10T21:43:47.000Z;50.29;7.20;16.11
2019-09-10T21:44:48.000Z;50.59;4.10;16.07
2019-09-10T21:45:48.000Z;50.89;5.30;16.03
2019-09-10T21:46:48.000Z;51.20;5.10;15.98
2019-09-10T21:47:48.000Z;51.40;6.00;15.93
2019-09-10T21:48:48.000Z;51.42;5.10;15.89
2019-09-10T21:49:48.000Z;51.83;5.80;15.86
2019-09-10T21:50:48.000Z;52.03;5.50;15.84
2019-09-10T21:51:48.000Z;52.13;5.30;15.78
2019-09-10T21:52:48.000Z;52.23;4.30;15.74
2019-09-10T21:53:48.000Z;52.44;4.00;15.73
2019-09-10T21:54:49.000Z;52.86;3.20;15.68
2019-09-10T21:55:49.000Z;52.86;3.60;15.64
2019-09-10T21:56:49.000Z;53.07;3.90;15.60
2019-09-10T21:57:49.000Z;53.17;3.90;15.56
2019-09-10T21:58:49.000Z;53.37;4.00;15.51
2019-09-10T21:59:49.000Z;53.67;4.20;15.49
2019-09-10T22:00:49.000Z;53.70;4.40;15.46
2019-09-10T22:01:49.000Z;54.11;4.70;15.40
2019-09-10T22:02:49.000Z;54.51;4.50;15.35
2019-09-10T22:03:49.000Z;54.71;4.90;15.33
2019-09-10T22:04:49.000Z;54.92;4.80;15.28
2019-09-10T22:05:50.000Z;55.12;4.60;15.25
2019-09-10T22:06:50.000Z;55.25;5.00;15.22
2019-09-10T22:07:50.000Z;55.35;4.60;15.19
2019-09-10T22:08:50.000Z;55.35;4.80;15.15
2019-09-10T22:09:50.000Z;55.15;4.50;15.13
2019-09-10T22:10:50.000Z;55.25;5.50;15.11
2019-09-10T22:11:50.000Z;55.35;7.70;15.07
2019-09-10T22:12:50.000Z;55.45;9.30;15.05
2019-09-10T22:13:50.000Z;55.65;8.00;15.01
2019-09-10T22:14:50.000Z;55.88;6.80;14.98
2019-09-10T22:15:50.000Z;56.18;5.60;14.97
2019-09-10T22:16:51.000Z;56.29;4.20;14.95
2019-09-10T22:17:51.000Z;56.39;4.60;14.94
2019-09-10T22:18:51.000Z;56.49;5.40;14.91
2019-09-10T22:19:51.000Z;56.59;4.70;14.87
2019-09-10T22:20:51.000Z;56.90;4.70;14.86
2019-09-10T22:21:51.000Z;56.70;4.50;14.86
2019-09-10T22:22:51.000Z;56.49;3.90;14.82
2019-09-10T22:23:51.000Z;56.82;4.40;14.79
2019-09-10T22:24:51.000Z;56.92;3.70;14.74
2019-09-10T22:25:51.000Z;57.23;4.00;14.72
2019-09-10T22:26:51.000Z;57.64;4.70;14.72
2019-09-10T22:27:52.000Z;57.84;4.50;14.74
2019-09-10T22:28:52.000Z;57.73;4.20;14.72
2019-09-10T22:29:52.000Z;57.73;3.60;14.67
2019-09-10T22:30:52.000Z;58.04;4.50;14.66
2019-09-10T22:31:52.000Z;57.93;3.70;14.66
2019-09-10T22:32:52.000Z;58.04;3.80;14.64
2019-09-10T22:33:52.000Z;58.04;3.70;14.64
2019-09-10T22:34:52.000Z;58.45;4.10;14.63
2019-09-10T22:35:52.000Z;58.65;4.60;14.63
2019-09-10T22:36:52.000Z;58.95;4.70;14.63
2019-09-10T22:37:53.000Z;58.75;4.70;14.64
2019-09-10T22:38:53.000Z;58.85;5.10;14.61
2019-09-10T22:39:53.000Z;58.75;4.30;14.61
2019-09-10T22:40:53.000Z;58.75;3.90;14.56
2019-09-10T22:41:53.000Z;58.88;3.90;14.53
2019-09-10T22:42:53.000Z;59.39;3.90;14.53
2019-09-10T22:43:53.000Z;59.39;4.20;14.52
2019-09-10T22:44:53.000Z;59.48;5.00;14.52
2019-09-10T22:45:53.000Z;59.59;4.50;14.49
2019-09-10T22:46:53.000Z;59.69;4.30;14.49
2019-09-10T22:47:53.000Z;59.89;4.30;14.46
2019-09-10T22:48:54.000Z;59.99;4.40;14.44
2019-09-10T22:49:54.000Z;59.99;4.20;14.41
2019-09-10T22:50:54.000Z;60.30;4.10;14.39
2019-09-10T22:51:54.000Z;60.50;4.20;14.35
2019-09-10T22:52:54.000Z;60.50;3.80;14.35
2019-09-10T22:53:54.000Z;60.71;4.20;14.34
2019-09-10T22:54:54.000Z;60.74;4.20;14.31
2019-09-10T22:55:54.000Z;60.83;4.10;14.29
2019-09-10T22:56:54.000Z;61.24;4.30;14.24
2019-09-10T22:57:54.000Z;61.24;3.90;14.23
2019-09-10T22:58:54.000Z;61.24;3.50;14.21
2019-09-10T22:59:55.000Z;61.44;4.30;14.21
2019-09-10T23:00:55.000Z;61.44;4.20;14.20
2019-09-10T23:01:55.000Z;61.24;4.80;14.17
2019-09-10T23:02:55.000Z;61.55;5.40;14.13
2019-09-10T23:03:55.000Z;61.98;5.60;14.11
2019-09-10T23:04:55.000Z;61.98;4.80;14.09
2019-09-10T23:05:55.000Z;62.08;4.30;14.06
2019-09-10T23:06:55.000Z;61.88;5.10;14.05
2019-09-10T23:07:55.000Z;61.88;4.10;14.02
2019-09-10T23:08:55.000Z;62.29;3.90;14.01
2019-09-10T23:09:55.000Z;62.29;4.20;13.99
2019-09-10T23:10:56.000Z;62.29;3.80;13.98
2019-09-10T23:11:56.000Z;62.39;4.00;13.96
2019-09-10T23:12:56.000Z;62.70;4.30;13.96
2019-09-10T23:13:56.000Z;62.79;3.70;13.94
2019-09-10T23:14:56.000Z;63.00;4.10;13.94
2019-09-10T23:15:56.000Z;63.00;4.70;13.93
2019-09-10T23:16:56.000Z;63.20;5.50;13.93
2019-09-10T23:17:56.000Z;63.10;4.00;13.91
2019-09-10T23:18:56.000Z;63.10;4.40;13.88
2019-09-10T23:19:56.000Z;63.54;5.20;13.86
2019-09-10T23:20:57.000Z;63.74;5.10;13.86
2019-09-10T23:21:57.000Z;63.54;5.20;13.87
2019-09-10T23:22:57.000Z;63.20;4.40;13.90
2019-09-10T23:23:57.000Z;63.20;4.40;13.90
2019-09-10T23:24:57.000Z;63.74;5.00;13.87
2019-09-10T23:25:57.000Z;63.43;5.00;13.88
2019-09-10T23:26:57.000Z;63.51;5.60;13.88
2019-09-10T23:27:57.000Z;63.40;5.40;13.90
2019-09-10T23:28:57.000Z;63.30;5.60;13.91
2019-09-10T23:29:57.000Z;63.30;4.80;13.94
2019-09-10T23:30:57.000Z;63.20;5.20;13.94
2019-09-10T23:31:58.000Z;63.40;5.40;13.93
2019-09-10T23:32:58.000Z;63.51;5.30;13.94
2019-09-10T23:33:58.000Z;63.51;6.00;13.90
2019-09-10T23:34:58.000Z;63.20;5.00;13.91
2019-09-10T23:35:58.000Z;63.51;4.90;13.91
2019-09-10T23:36:58.000Z;63.30;5.40;13.93
2019-09-10T23:37:58.000Z;63.30;5.20;13.96
2019-09-10T23:38:58.000Z;62.90;4.50;14.01
2019-09-10T23:39:58.000Z;62.70;4.20;14.04
2019-09-10T23:40:58.000Z;62.79;3.90;14.02
2019-09-10T23:41:58.000Z;63.00;4.10;14.02
2019-09-10T23:42:59.000Z;63.00;3.70;13.99
2019-09-10T23:43:59.000Z;63.30;4.10;13.96
2019-09-10T23:44:59.000Z;63.60;3.80;13.93
2019-09-10T23:45:59.000Z;64.01;4.20;13.91
2019-09-10T23:46:59.000Z;64.42;4.60;13.91
2019-09-10T23:47:59.000Z;64.12;4.90;13.90
2019-09-10T23:48:59.000Z;64.45;4.00;13.87
2019-09-10T23:49:59.000Z;64.25;4.30;13.84
2019-09-10T23:50:59.000Z;64.86;4.50;13.81
2019-09-10T23:51:59.000Z;64.86;5.00;13.79
2019-09-10T23:52:59.000Z;64.86;4.80;13.73
2019-09-10T23:54:00.000Z;64.96;5.00;13.72
2019-09-10T23:55:00.000Z;65.26;5.10;13.71
2019-09-10T23:56:00.000Z;65.26;5.10;13.68
2019-09-10T23:57:00.000Z;64.89;4.70;13.63
2019-09-10T23:58:00.000Z;64.58;4.80;13.59
2019-09-10T23:59:00.000Z;64.89;5.20;13.57
2019-09-11T00:00:00.000Z;64.69;4.30;13.54
2019-09-11T00:01:00.000Z;64.89;4.70;13.53
2019-09-11T00:02:00.000Z;65.09;4.90;13.51
2019-09-11T00:03:00.000Z;65.30;4.40;13.51
2019-09-11T00:04:01.000Z;65.91;4.70;13.50
2019-09-11T00:05:01.000Z;66.11;5.90;13.50
2019-09-11T00:06:01.000Z;66.00;5.60;13.48
2019-09-11T00:07:01.000Z;66.21;5.20;13.50
2019-09-11T00:08:01.000Z;66.31;5.40;13.47
2019-09-11T00:09:01.000Z;66.41;6.00;13.43
2019-09-11T00:10:01.000Z;66.44;6.10;13.41
2019-09-11T00:11:01.000Z;66.75;6.40;13.38
2019-09-11T00:12:01.000Z;66.85;5.60;13.32
2019-09-11T00:13:01.000Z;66.75;5.70;13.28
2019-09-11T00:14:01.000Z;66.65;4.60;13.25
2019-09-11T00:15:02.000Z;66.35;4.60;13.22
2019-09-11T00:16:02.000Z;66.58;4.10;13.19
2019-09-11T00:17:02.000Z;66.68;4.10;13.16
2019-09-11T00:18:02.000Z;66.68;4.40;13.17
2019-09-11T00:19:02.000Z;66.68;5.40;13.16
2019-09-11T00:20:02.000Z;66.88;4.40;13.17
2019-09-11T00:21:02.000Z;67.80;5.00;13.17
2019-09-11T00:22:02.000Z;67.80;6.10;13.19
2019-09-11T00:23:02.000Z;67.69;6.10;13.17
2019-09-11T00:24:02.000Z;67.39;5.30;13.14
2019-09-11T00:25:02.000Z;67.39;4.70;13.12
2019-09-11T00:26:03.000Z;67.29;4.90;13.10
2019-09-11T00:27:03.000Z;67.49;4.90;13.10
2019-09-11T00:28:03.000Z;67.60;5.20;13.09
2019-09-11T00:29:03.000Z;67.69;5.40;13.07
2019-09-11T00:30:03.000Z;67.69;5.70;13.06
2019-09-11T00:31:03.000Z;67.90;5.10;13.07
2019-09-11T00:32:03.000Z;68.01;6.60;13.07
2019-09-11T00:33:03.000Z;67.80;6.00;13.06
2019-09-11T00:34:03.000Z;67.69;4.90;13.04
2019-09-11T00:35:03.000Z;67.90;4.90;13.06
2019-09-11T00:36:03.000Z;68.10;5.10;13.04
2019-09-11T00:37:04.000Z;68.01;5.20;13.03
2019-09-11T00:38:04.000Z;68.62;6.20;13.04
2019-09-11T00:39:04.000Z;68.92;5.90;13.04
2019-09-11T00:40:04.000Z;69.02;5.60;13.03
2019-09-11T00:41:04.000Z;69.12;5.80;13.03
2019-09-11T00:42:04.000Z;69.23;6.50;12.99
2019-09-11T00:43:04.000Z;69.23;6.30;12.96
2019-09-11T00:44:04.000Z;69.15;5.60;12.94
2019-09-11T00:45:04.000Z;68.95;4.90;12.89
2019-09-11T00:46:04.000Z;68.85;5.20;12.87
2019-09-11T00:47:05.000Z;69.36;5.00;12.85
2019-09-11T00:48:05.000Z;69.36;5.50;12.80
2019-09-11T00:49:05.000Z;69.46;5.40;12.81
2019-09-11T00:50:05.000Z;68.95;5.60;12.77
2019-09-11T00:51:05.000Z;69.06;5.40;12.76
2019-09-11T00:52:05.000Z;69.36;6.10;12.73
2019-09-11T00:53:05.000Z;69.26;5.70;12.76
2019-09-11T00:54:05.000Z;69.36;5.80;12.74
2019-09-11T00:55:05.000Z;69.36;5.40;12.79
2019-09-11T00:56:05.000Z;69.15;4.90;12.79
2019-09-11T00:57:05.000Z;69.06;5.10;12.80
2019-09-11T00:58:06.000Z;68.95;5.30;12.85
2019-09-11T00:59:06.000Z;68.85;4.80;12.87
2019-09-11T01:00:06.000Z;68.85;4.90;12.84
2019-09-11T01:01:06.000Z;68.85;5.20;12.85
2019-09-11T01:02:06.000Z;68.95;4.80;12.84
2019-09-11T01:03:06.000Z;68.85;5.30;12.84
2019-09-11T01:04:06.000Z;68.75;4.70;12.84
2019-09-11T01:05:06.000Z;68.75;5.20;12.81
2019-09-11T01:06:06.000Z;68.85;4.90;12.80
2019-09-11T01:07:06.000Z;68.85;4.70;12.80
2019-09-11T01:08:06.000Z;68.95;5.00;12.80
2019-09-11T01:09:07.000Z;68.85;4.60;12.79
2019-09-11T01:10:07.000Z;69.26;6.10;12.74
2019-09-11T01:11:07.000Z;69.15;5.60;12.77
2019-09-11T01:12:07.000Z;69.06;4.80;12.76
2019-09-11T01:13:07.000Z;69.06;4.80;12.74
2019-09-11T01:14:07.000Z;69.09;4.60;12.74
2019-09-11T01:15:07.000Z;69.06;4.60;12.71
2019-09-11T01:16:07.000Z;69.39;4.70;12.71
2019-09-11T01:17:07.000Z;69.49;4.80;12.71
2019-09-11T01:18:07.000Z;69.49;4.80;12.70
2019-09-11T01:19:07.000Z;69.39;4.60;12.69
2019-09-11T01:20:08.000Z;69.59;4.20;12.69
2019-09-11T01:21:08.000Z;69.59;4.50;12.67
2019-09-11T01:22:08.000Z;69.39;4.80;12.66
2019-09-11T01:23:08.000Z;69.70;4.70;12.63
2019-09-11T01:24:08.000Z;70.00;5.30;12.62
2019-09-11T01:25:08.000Z;69.80;4.20;12.61
2019-09-11T01:26:08.000Z;69.90;5.00;12.58
2019-09-11T01:27:08.000Z;70.00;4.10;12.56
2019-09-11T01:28:08.000Z;70.10;4.30;12.55
2019-09-11T01:29:08.000Z;70.21;5.20;12.55
2019-09-11T01:30:09.000Z;70.31;4.90;12.55
2019-09-11T01:31:09.000Z;70.41;4.70;12.55
2019-09-11T01:32:09.000Z;70.10;5.30;12.55
2019-09-11T01:33:09.000Z;70.10;4.40;12.55
2019-09-11T01:34:09.000Z;70.21;5.20;12.54
2019-09-11T01:35:09.000Z;70.10;4.80;12.52
2019-09-11T01:36:09.000Z;69.93;5.40;12.48
2019-09-11T01:37:09.000Z;70.14;5.10;12.43
2019-09-11T01:38:09.000Z;70.24;5.20;12.44
2019-09-11T01:39:09.000Z;69.73;5.80;12.48
2019-09-11T01:40:09.000Z;69.53;4.80;12.51
2019-09-11T01:41:10.000Z;69.53;5.40;12.51
2019-09-11T01:42:10.000Z;69.83;4.90;12.49
2019-09-11T01:43:10.000Z;70.04;5.20;12.48
2019-09-11T01:44:10.000Z;69.93;5.20;12.46
2019-09-11T01:45:10.000Z;70.14;5.30;12.46
2019-09-11T01:46:10.000Z;70.14;5.10;12.46
2019-09-11T01:47:10.000Z;70.34;5.20;12.44
2019-09-11T01:48:10.000Z;70.54;5.40;12.43
2019-09-11T01:49:10.000Z;70.65;5.50;12.41
2019-09-11T01:50:10.000Z;70.44;5.20;12.38
2019-09-11T01:51:10.000Z;70.54;4.80;12.37
2019-09-11T01:52:11.000Z;70.44;4.50;12.34
2019-09-11T01:53:11.000Z;70.34;4.90;12.33
2019-09-11T01:54:11.000Z;69.93;4.60;12.33
2019-09-11T01:55:11.000Z;70.17;4.80;12.30
2019-09-11T01:56:11.000Z;71.19;4.90;12.30
2019-09-11T01:57:11.000Z;71.39;6.20;12.30
2019-09-11T01:58:11.000Z;71.06;5.90;12.26
2019-09-11T01:59:11.000Z;70.57;4.80;12.26
2019-09-11T02:00:11.000Z;70.57;4.70;12.23
2019-09-11T02:01:11.000Z;70.89;4.90;12.21
2019-09-11T02:02:11.000Z;70.89;5.60;12.19
2019-09-11T02:03:12.000Z;71.09;5.60;12.21
2019-09-11T02:04:12.000Z;71.29;5.40;12.21
2019-09-11T02:05:12.000Z;71.19;4.90;12.19
2019-09-11T02:06:12.000Z;71.29;4.80;12.18
2019-09-11T02:07:12.000Z;71.39;5.00;12.18
2019-09-11T02:08:12.000Z;71.39;4.90;12.16
2019-09-11T02:09:12.000Z;71.50;4.90;12.16
2019-09-11T02:10:12.000Z;71.70;5.10;12.15
2019-09-11T02:11:12.000Z;71.50;5.30;12.13
2019-09-11T02:12:12.000Z;71.39;4.70;12.11
2019-09-11T02:13:13.000Z;71.29;4.70;12.08
2019-09-11T02:14:13.000Z;71.19;5.40;12.07
2019-09-11T02:15:13.000Z;71.70;4.90;12.08
2019-09-11T02:16:13.000Z;71.80;4.60;12.07
2019-09-11T02:17:13.000Z;71.91;4.80;12.07
2019-09-11T02:18:13.000Z;72.00;6.30;12.07
2019-09-11T02:19:13.000Z;72.11;6.00;12.04
2019-09-11T02:20:13.000Z;71.73;4.80;12.03
2019-09-11T02:21:13.000Z;71.63;5.10;12.00
2019-09-11T02:22:13.000Z;71.63;5.20;12.01
2019-09-11T02:23:13.000Z;71.94;4.40;11.98
2019-09-11T02:24:14.000Z;71.94;5.20;11.98
2019-09-11T02:25:14.000Z;71.73;5.00;11.98
2019-09-11T02:26:14.000Z;71.84;5.20;12.00
2019-09-11T02:27:14.000Z;71.73;5.20;11.98
2019-09-11T02:28:14.000Z;72.04;5.30;11.97
2019-09-11T02:29:14.000Z;71.94;5.80;11.97
2019-09-11T02:30:14.000Z;71.43;6.40;11.94
2019-09-11T02:31:14.000Z;71.53;5.90;11.94
2019-09-11T02:32:14.000Z;71.73;6.50;11.90
2019-09-11T02:33:14.000Z;72.55;6.60;11.93
2019-09-11T02:34:14.000Z;72.45;6.30;11.88
2019-09-11T02:35:15.000Z;72.34;5.30;11.88
2019-09-11T02:36:15.000Z;72.24;5.30;11.85
2019-09-11T02:37:15.000Z;72.55;6.10;11.84
2019-09-11T02:38:15.000Z;72.55;6.70;11.82
2019-09-11T02:39:15.000Z;72.38;5.20;11.82
2019-09-11T02:40:15.000Z;72.28;5.30;11.79
2019-09-11T02:41:15.000Z;72.17;5.10;11.78
2019-09-11T02:42:15.000Z;72.79;6.00;11.77
2019-09-11T02:43:15.000Z;72.79;5.50;11.75
2019-09-11T02:44:15.000Z;72.89;6.80;11.74
2019-09-11T02:45:16.000Z;72.89;6.10;11.72
2019-09-11T02:46:16.000Z;72.79;6.70;11.69
2019-09-11T02:47:16.000Z;72.79;7.40;11.67
2019-09-11T02:48:16.000Z;72.79;6.00;11.69
2019-09-11T02:49:16.000Z;72.99;6.50;11.66
2019-09-11T02:50:16.000Z;73.10;6.70;11.64
2019-09-11T02:51:16.000Z;73.19;6.60;11.64
2019-09-11T02:52:16.000Z;72.99;6.10;11.66
2019-09-11T02:53:16.000Z;73.19;6.60;11.64
2019-09-11T02:54:16.000Z;73.50;6.30;11.63
2019-09-11T02:55:16.000Z;73.40;5.40;11.64
2019-09-11T02:56:17.000Z;73.40;5.90;11.64
2019-09-11T02:57:17.000Z;73.30;6.20;11.67
2019-09-11T02:58:17.000Z;73.30;6.20;11.66
2019-09-11T02:59:17.000Z;73.30;5.30;11.67
2019-09-11T03:00:17.000Z;73.40;5.80;11.66
2019-09-11T03:01:17.000Z;73.60;6.60;11.63
2019-09-11T03:02:17.000Z;73.94;6.30;11.60
2019-09-11T03:03:17.000Z;73.60;5.90;11.63
2019-09-11T03:04:17.000Z;73.81;6.70;11.67
2019-09-11T03:05:17.000Z;73.71;6.50;11.69
2019-09-11T03:06:17.000Z;73.50;6.10;11.66
2019-09-11T03:07:18.000Z;73.40;5.40;11.64
2019-09-11T03:08:18.000Z;73.74;6.00;11.60
2019-09-11T03:09:18.000Z;73.74;5.20;11.59
2019-09-11T03:10:18.000Z;74.05;5.20;11.59
2019-09-11T03:11:18.000Z;74.15;5.70;11.60
2019-09-11T03:12:18.000Z;74.15;6.00;11.62
2019-09-11T03:13:18.000Z;74.01;6.20;11.63
2019-09-11T03:14:18.000Z;74.01;6.30;11.64
2019-09-11T03:15:18.000Z;73.91;6.50;11.64
2019-09-11T03:16:18.000Z;73.91;6.80;11.64
2019-09-11T03:17:19.000Z;73.91;6.20;11.64
2019-09-11T03:18:19.000Z;73.71;6.40;11.69
2019-09-11T03:19:19.000Z;73.60;6.30;11.72
2019-09-11T03:20:19.000Z;73.71;6.00;11.72
2019-09-11T03:21:19.000Z;73.71;6.10;11.72
2019-09-11T03:22:19.000Z;73.60;6.00;11.72
2019-09-11T03:23:19.000Z;73.60;6.50;11.72
2019-09-11T03:24:19.000Z;73.50;6.00;11.75
2019-09-11T03:25:19.000Z;73.40;6.20;11.74
2019-09-11T03:26:19.000Z;72.99;6.20;11.78
2019-09-11T03:27:19.000Z;72.99;5.80;11.79
2019-09-11T03:28:20.000Z;72.65;6.00;11.85
2019-09-11T03:29:20.000Z;72.34;6.00;11.93
2019-09-11T03:30:20.000Z;72.34;5.90;11.94
2019-09-11T03:31:20.000Z;72.14;7.10;11.98
2019-09-11T03:32:20.000Z;72.04;7.00;12.04
2019-09-11T03:33:20.000Z;71.70;7.00;12.11
2019-09-11T03:34:20.000Z;71.50;6.70;12.13
2019-09-11T03:35:20.000Z;71.19;6.60;12.16
2019-09-11T03:36:20.000Z;70.98;6.90;12.23
2019-09-11T03:37:20.000Z;70.65;6.00;12.31
2019-09-11T03:38:20.000Z;70.44;6.40;12.40
2019-09-11T03:39:21.000Z;70.14;6.20;12.48
2019-09-11T03:40:21.000Z;69.42;6.40;12.44
2019-09-11T03:41:21.000Z;69.42;7.20;12.52
2019-09-11T03:42:21.000Z;69.09;6.10;12.59
2019-09-11T03:43:21.000Z;68.88;5.80;12.67
2019-09-11T03:44:21.000Z;68.48;6.20;12.67
2019-09-11T03:45:21.000Z;68.34;5.80;12.76
2019-09-11T03:46:21.000Z;68.04;6.00;12.80
2019-09-11T03:47:21.000Z;67.83;5.90;12.84
2019-09-11T03:48:21.000Z;67.63;6.20;12.85
2019-09-11T03:49:22.000Z;67.32;6.40;12.91
2019-09-11T03:50:22.000Z;67.22;7.10;12.94
2019-09-11T03:51:22.000Z;67.08;7.10;13.01
2019-09-11T03:52:22.000Z;66.88;6.20;13.07
2019-09-11T03:53:22.000Z;66.17;6.80;13.09
2019-09-11T03:54:22.000Z;66.47;6.90;13.13
2019-09-11T03:55:22.000Z;66.38;6.50;13.16
2019-09-11T03:56:22.000Z;66.17;7.10;13.17
2019-09-11T03:57:22.000Z;66.04;6.90;13.22
2019-09-11T03:58:22.000Z;65.94;6.70;13.24
2019-09-11T03:59:22.000Z;65.83;6.50;13.27
2019-09-11T04:00:23.000Z;65.53;6.60;13.29
2019-09-11T04:01:23.000Z;65.73;7.10;13.31
2019-09-11T04:02:23.000Z;65.63;7.20;13.36
2019-09-11T04:03:23.000Z;65.33;6.90;13.38
2019-09-11T04:04:23.000Z;65.22;7.60;13.38
2019-09-11T04:05:23.000Z;65.33;8.40;13.36
2019-09-11T04:06:23.000Z;65.12;7.30;13.39
2019-09-11T04:07:23.000Z;65.12;8.10;13.39
2019-09-11T04:08:23.000Z;65.09;7.50;13.43
2019-09-11T04:09:23.000Z;65.12;8.40;13.44
2019-09-11T04:10:23.000Z;64.99;8.30;13.48
2019-09-11T04:11:24.000Z;64.89;8.10;13.51
2019-09-11T04:12:24.000Z;64.58;7.90;13.53
2019-09-11T04:13:24.000Z;64.58;9.30;13.50
2019-09-11T04:14:24.000Z;64.58;8.50;13.54
2019-09-11T04:15:24.000Z;64.48;8.40;13.48
2019-09-11T04:16:24.000Z;64.72;10.10;13.39
2019-09-11T04:17:24.000Z;64.89;10.10;13.46
2019-09-11T04:18:24.000Z;64.81;9.70;13.43
2019-09-11T04:19:24.000Z;65.12;9.80;13.39
2019-09-11T04:20:24.000Z;65.09;9.60;13.44
2019-09-11T04:21:24.000Z;65.30;9.40;13.48
2019-09-11T04:22:25.000Z;65.19;8.60;13.51
2019-09-11T04:23:25.000Z;64.99;9.60;13.53
2019-09-11T04:24:25.000Z;64.79;9.00;13.55
2019-09-11T04:25:25.000Z;64.89;10.10;13.54
2019-09-11T04:26:25.000Z;64.89;10.20;13.51
2019-09-11T04:27:25.000Z;65.19;9.60;13.48
2019-09-11T04:28:25.000Z;65.19;9.60;13.47
2019-09-11T04:29:25.000Z;65.19;8.80;13.48
2019-09-11T04:30:25.000Z;65.30;9.70;13.46
2019-09-11T04:31:25.000Z;65.50;9.70;13.48
2019-09-11T04:32:26.000Z;65.50;9.30;13.53
2019-09-11T04:33:26.000Z;65.39;8.60;13.57
2019-09-11T04:34:26.000Z;65.30;9.80;13.63
2019-09-11T04:35:26.000Z;64.86;9.00;13.66
2019-09-11T04:36:26.000Z;64.45;9.60;13.68
2019-09-11T04:37:26.000Z;64.35;9.60;13.72
2019-09-11T04:38:26.000Z;64.45;9.70;13.72
2019-09-11T04:39:26.000Z;64.55;9.00;13.76
2019-09-11T04:40:26.000Z;64.35;8.70;13.80
2019-09-11T04:41:26.000Z;64.35;9.20;13.81
2019-09-11T04:42:26.000Z;64.15;9.80;13.86
2019-09-11T04:43:27.000Z;63.84;10.10;13.88
2019-09-11T04:44:27.000Z;63.71;10.50;13.88
2019-09-11T04:45:27.000Z;63.51;10.70;13.93
2019-09-11T04:46:27.000Z;63.20;10.90;13.93
2019-09-11T04:47:27.000Z;62.70;10.40;13.94
2019-09-11T04:48:27.000Z;62.59;11.30;13.94
